YEAR DOY HR    1     2     3   4  5     6     7 
2022  20 18   1.3   1.9  432.  3  57   -14  96.1
2022  20 19   1.1   1.9  434.  3  57   -12  96.1
2022  20 20   1.5   2.2  441.  3  57   -11  96.1
2022  20 21   2.7   2.2  438.  3  57   -10  96.1
2022  20 22   2.8   2.4  446.  3  57    -7  96.1
2022  20 23   2.6   2.6  439.  3  57    -5  96.1
2022  21  0   1.2   2.7  446.  3  23    -3  94.3
2022  21  1   2.7   2.4  432.  3  23    -6  94.3
2022  21  2   2.8   2.5  431.  3  23    -5  94.3
2022  21  3   3.5   2.8  443.  0  23    -5  94.3
2022  21  4   3.4   2.8  441.  0  23    -7  94.3
2022  21  5   1.9   2.7  431.  0  23    -8  94.3
2022  21  6   0.4   2.4  435.  7  23   -10  94.3
2022  21  7  -1.7   2.2  423.  7  23   -13  94.3
2022  21  8  -0.3   2.1  415.  7  23   -16  94.3
2022  21  9  -1.3   2.3  414. 10  23   -18  94.3
2022  21 10  -0.7   2.5  412. 10  23   -17  94.3
2022  21 11   1.4   2.4  407. 10  23   -17  94.3
2022  21 12   1.6   2.7  415. 27  23   -14  94.3
2022  21 13   1.1   3.0  426. 27  23   -10  94.3
2022  21 14  -2.5   4.4  439. 27  23    -8  94.3
2022  21 15  -3.3   3.7  432. 27  23    -8  94.3
2022  21 16  -3.9   4.2  436. 27  23   -13  94.3
2022  21 17  -1.1   4.6  462. 27  23   -19  94.3
2022  21 18  -1.6   4.7  462. 23  23   -19  94.3
2022  21 19  -1.3   4.2  476. 23  23   -20  94.3
2022  21 20   1.0   4.7  461. 23  23   -18  94.3
2022  21 21  -2.5   4.6  444. 33  23   -17  94.3
2022  21 22  -4.1   4.3  440. 33  23   -19  94.3
2022  21 23  -2.3   4.2  431. 33  23   -17  94.3
2022  22  0  -3.4   3.9  427. 23  24   -15  92.2
2022  22  1  -3.2   3.7  431. 23  24   -16  92.2
2022  22  2  -3.1   3.7  420. 23  24   -21  92.2
2022  22  3  -1.0   4.1  421. 30  24   -23  92.2
2022  22  4  -4.2   4.0  420. 30  24   -25  92.2
2022  22  5  -1.9   3.6  412. 30  24   -26  92.2
2022  22  6  -1.6   3.5  427. 20  24   -27  92.2
2022  22  7  -1.7   3.5  439. 20  24   -29  92.2
2022  22  8  -1.4   3.8  439. 20  24   -29  92.2
2022  22  9  -2.8   3.8  412. 10  24   -26  92.2
2022  22 10  -2.6   4.0  406. 10  24   -23  92.2
2022  22 11  -2.0   4.5  431. 10  24   -19  92.2
2022  22 12  -1.9   4.9  418. 23  24   -17  92.2
2022  22 13  -1.5   4.7  430. 23  24   -16  92.2
2022  22 14  -2.7   4.6  434. 23  24   -15  92.2
2022  22 15  -2.1   4.7  431. 23  24   -16  92.2
2022  22 16  -0.8   4.7  435. 23  24   -18  92.2
2022  22 17  -0.7   4.4  437. 23  24   -17  92.2
2022  22 18  -0.2   4.3  437. 17  24   -12  92.2
2022  22 19  -2.4   3.7  410. 17  24   -12  92.2
2022  22 20  -3.4   3.8  393. 17  24   -15  92.2
2022  22 21  -3.1   3.9  372. 30  24   -17  92.2
2022  22 22  -0.7   4.1  373. 30  24   -15  92.2
2022  22 23  -2.9   4.2  385. 30  24   -12  92.2
2022  23  0  -2.8   4.9  405. 27  20   -12  90.6
2022  23  1  -3.7   4.4  382. 27  20   -14  90.6
2022  23  2  -2.2   4.0  376. 27  20   -18  90.6
2022  23  3  -1.5   4.3  382. 30  20   -18  90.6
2022  23  4  -3.7   4.2  374. 30  20   -18  90.6
2022  23  5  -3.9   4.3  349. 30  20   -22  90.6
2022  23  6  -2.1   5.1  363. 20  20   -22  90.6
2022  23  7  -0.6   6.2  389. 20  20   -19  90.6
2022  23  8  -1.9   5.2  375. 20  20   -20  90.6
2022  23  9  -1.2   5.9  373. 20  20   -19  90.6
2022  23 10  -3.7   5.7  374. 20  20   -21  90.6
2022  23 11  -2.4   5.6  357. 20  20   -25  90.6
2022  23 12  -2.8   7.0  359. 13  20   -21  90.6
2022  23 13  -1.0   8.7  367. 13  20   -17  90.6
2022  23 14  -0.8   7.1  370. 13  20   -16  90.6
2022  23 15  -0.7   6.6  348. 13  20   -14  90.6
2022  23 16  -0.7   6.9  352. 13  20   -15  90.6
2022  23 17   1.3   6.9  351. 13  20   -15  90.6
2022  23 18   1.6   6.2  343.  0  20   -13  90.6
2022  23 19   2.1   5.5  325.  0  20    -9  90.6
2022  23 20   2.9   6.4  320.  0  20    -5  90.6
2022  23 21   2.4   6.1  323.  3  20    -5  90.6
2022  23 22   1.7   6.0  328.  3  20    -4  90.6
2022  23 23   1.2   6.1  327.  3  20    -4  90.6
2022  24  0   1.8   6.6  337.  3  33    -3  92.2
2022  24  1   1.2   6.7  333.  3  33    -1  92.2
2022  24  2   2.2   6.9  316.  3  33     1  92.2
2022  24  3   2.0   6.8  322.  0  33     0  92.2
2022  24  4   1.3   8.0  298.  0  33    -2  92.2
2022  24  5   0.3   7.7  323.  0  33    -2  92.2
2022  24  6   0.3   9.2  317.  7  33    -4  92.2
2022  24  7   2.2   9.3  313.  7  33    -2  92.2
2022  24  8  -0.1  10.2  313.  7  33    -3  92.2
2022  24  9   0.5  11.7  307.  3  33    -1  92.2
2022  24 10   0.4  12.2  308.  3  33     1  92.2
2022  24 11  -0.5  14.7  308.  3  33     3  92.2
2022  24 12  -0.7  14.1  311. 13  33     5  92.2
2022  24 13   0.5  14.7  306. 13  33     4  92.2
2022  24 14   1.2  22.4  312. 13  33     6  92.2
2022  24 15   0.5  23.3  315.  7  33     7  92.2
2022  24 16   0.2  24.2  307.  7  33     5  92.2
2022  24 17  -0.1  22.8  299.  7  33     3  92.2
2022  24 18  -0.2  25.6  302. 10  33     6  92.2
2022  24 19   2.0  27.5  306. 10  33     6  92.2
2022  24 20   3.7  18.7  309. 10  33     3  92.2
2022  24 21   0.9  13.9  318. 20  33     2  92.2
2022  24 22   0.2  13.4  315. 20  33     0  92.2
2022  24 23  -0.1  13.4  300. 20  33    -4  92.2
2022  25  0  -0.9  12.4  299. 23  52    -5  97.8
2022  25  1  -1.7  18.3  292. 23  52    -4  97.8
2022  25  2  -1.4  19.8  283. 23  52    -6  97.8
2022  25  3   0.0  21.3  292. 27  52    -4  97.8
2022  25  4  -2.4  39.3  302. 27  52     2  97.8
2022  25  5  -0.6  40.8  311. 27  52     1  97.8
2022  25  6   2.2  30.6  320. 30  52    -2  97.8
2022  25  7   2.6  31.3  339. 30  52    -4  97.8
2022  25  8  -3.9  28.8  345. 30  52    -7  97.8
2022  25  9  -0.2  29.7  353. 27  52   -11  97.8
2022  25 10  -7.8  21.8  353. 27  52   -15  97.8
2022  25 11   1.8  23.8  348. 27  52   -22  97.8
2022  25 12   1.7  12.2  372. 27  52   -18  97.8
2022  25 13   6.9   9.7  366. 27  52   -11  97.8
2022  25 14  -1.3   8.2  382. 27  52    -9  97.8
2022  25 15  -6.9   7.3  391. 33  52   -16  97.8
2022  25 16  -6.9  10.6  385. 33  52   -27  97.8
2022  25 17  -2.6   9.8  403. 33  52   -35  97.8
2022  25 18  -2.3   8.2  436. 27  52   -35  97.8
2022  25 19  -2.6   8.0  468. 27  52   -32  97.8
2022  25 20  -3.0   8.5  487. 27  52   -27  97.8
2022  25 21  -0.3   6.2  492. 33  52   -28  97.8
2022  25 22   0.4   5.7  507. 33  52   -24  97.8
2022  25 23   0.8   5.2  486. 33  52   -21  97.8
2022  26  0   1.6   4.5  473. 17  69   -19  98.7
2022  26  1  -1.4   6.7  469. 17  69   -14  98.7
2022  26  2  -0.5   5.7  466. 17  69   -15  98.7
2022  26  3   1.5   5.3  477. 23  69   -15  98.7
2022  26  4   3.5   4.9  474. 23  69   -13  98.7
2022  26  5   0.1   5.4  470. 23  69   -11  98.7
2022  26  6   2.0   5.1  478. 23  69   -15  98.7
2022  26  7   0.5   5.7  470. 23  69   -18  98.7
2022  26  8   1.5   6.5  464. 23  69   -18  98.7
2022  26  9   2.3   5.6  419. 27  69   -22  98.7
2022  26 10  -2.5   7.0  456. 27  69   -23  98.7
2022  26 11   2.7   4.8  433. 27  69   -17  98.7
2022  26 12   3.8   6.4  443. 17  69    -4  98.7
2022  26 13   1.4   6.2  452. 17  69    -5  98.7
2022  26 14   3.5   5.0  443. 17  69    -8  98.7
2022  26 15  -1.3   5.5  457. 27  69    -8  98.7
2022  26 16  -0.8   5.2  441. 27  69    -9  98.7
2022  26 17  -3.5   4.4  438. 27  69   -10  98.7
2022  26 18   2.7   4.4  455. 23  69   -11  98.7
2022  26 19  -3.0   3.9  496. 23  69    -7  98.7
2022  26 20  -2.2   3.3  488. 23  69    -9  98.7
2022  26 21  -1.2   4.2  483. 30  69   -11  98.7
2022  26 22  -2.5   4.9  492. 30  69    -7  98.7
2022  26 23   3.2   4.2  504. 30  69    -6  98.7
2022  27  0   3.7   4.2  485.  7  81    -6 103.9
2022  27  1   0.1   4.6  484.  7  81    -4 103.9
2022  27  2  -1.1   5.3  469.  7  81    -4 103.9
2022  27  3   3.2   5.3  453.  7  81    -5 103.9
2022  27  4   2.8   5.5  449.  7  81    -5 103.9
2022  27  5   2.0   6.6  451.  7  81    -4 103.9
2022  27  6   0.4   6.7  453.  7  81    -6 103.9
2022  27  7  -0.5   6.0  450.  7  81   -11 103.9
2022  27  8  -0.6   5.5  446.  7  81   -14 103.9
2022  27  9  -0.4   6.3  450. 10  81   -14 103.9
2022  27 10  -1.4   6.6  443. 10  81   -10 103.9
2022  27 11  -1.4   6.1  439. 10  81    -9 103.9
2022  27 12   0.0   6.2  442. 20  81    -3 103.9
2022  27 13  -0.3   6.9  441. 20  81    -1 103.9
2022  27 14   0.4   7.3  435. 20  81    -1 103.9
2022  27 15  -0.4   7.9  437. 13  81     1 103.9
2022  27 16   0.5  10.2  439. 13  81     5 103.9
2022  27 17   1.5  11.7  439. 13  81     7 103.9
2022  27 18  -1.1  11.3  432. 30  81     8 103.9
2022  27 19  -5.2   4.2  430. 30  81    -3 103.9
2022  27 20  -2.7   4.1  443. 30  81    -5 103.9
2022  27 21  -0.3   4.0  460. 27  81    -8 103.9
2022  27 22  -0.7   4.0  461. 27  81    -5 103.9
2022  27 23  -0.8   3.6  482. 27  81    -3 103.9
2022  28  0  -1.2   3.0  502. 13  72    -6 110.0
2022  28  1  -0.5   2.5  507. 13  72   -10 110.0
2022  28  2  -1.2   2.7  494. 13  72   -11 110.0
2022  28  3  -0.1   2.3  480. 17  72   -13 110.0
2022  28  4  -1.6   2.2  470. 17  72   -14 110.0
2022  28  5  -3.0   2.6  459. 17  72   -13 110.0
2022  28  6  -3.4   2.9  461. 17  72   -14 110.0
2022  28  7  -2.3   2.7  468. 17  72   -18 110.0
2022  28  8  -2.2   2.7  456. 17  72   -21 110.0
2022  28  9  -0.9   2.3  443. 13  72   -21 110.0
2022  28 10  -1.7   2.2  434. 13  72   -17 110.0
2022  28 11  -1.6   1.9  423. 13  72   -16 110.0
2022  28 12  -2.3   2.3  422. 10  72    -9 110.0
2022  28 13  -1.6   3.0  431. 10  72    -9 110.0
2022  28 14  -1.2   3.8  428. 10  72   -12 110.0
2022  28 15   4.4   4.8  432.  7  72   -12 110.0
2022  28 16   2.8   5.7  423.  7  72    -8 110.0
2022  28 17  -1.7   5.6  418.  7  72    -4 110.0
2022  28 18  -1.2   5.6  413. 17  72    -4 110.0
2022  28 19  -1.0   5.9  405. 17  72    -3 110.0
2022  28 20  -1.6   6.2  393. 17  72     0 110.0
2022  28 21  -6.4   7.0  416. 37  72     0 110.0
2022  28 22  -5.7   6.5  402. 37  72    -7 110.0
2022  28 23  -3.5   7.8  430. 37  72   -11 110.0
2022  29  0   0.5   6.0  435. 40  66   -11 121.6
2022  29  1  -1.5   4.9  440. 40  66    -6 121.6
2022  29  2  -5.2   5.3  462. 40  66   -12 121.6
2022  29  3  -4.2   4.3  474. 40  66   -18 121.6
2022  29  4  -4.9   6.0  476. 40  66   -19 121.6
2022  29  5  -0.4   6.0  462. 40  66   -24 121.6
2022  29  6   0.5   5.0  470. 30  66   -23 121.6
2022  29  7  -3.8   4.9  475. 30  66   -22 121.6
2022  29  8  -3.8   4.3  483. 30  66   -22 121.6
2022  29  9  -4.3   4.8  497. 30  66   -23 121.6
2022  29 10  -1.7   4.0  490. 30  66   -26 121.6
2022  29 11  -2.3   4.7  504. 30  66   -25 121.6
2022  29 12  -4.2   5.3  507. 37  66   -21 121.6
2022  29 13  -1.1   5.6  505. 37  66   -18 121.6
2022  29 14   2.7   4.9  501. 37  66   -19 121.6
2022  29 15   3.5   4.6  497.  7  66   -19 121.6
2022  29 16   3.5   4.2  479.  7  66   -18 121.6
2022  29 17   3.1   3.7  483.  7  66   -16 121.6
2022  29 18   2.7   3.4  496.  7  66   -13 121.6
2022  29 19   0.4   2.4  496.  7  66   -11 121.6
2022  29 20   0.1   1.3  504.  7  66   -11 121.6
2022  29 21  -0.5   1.5  504. 10  66    -9 121.6
2022  29 22  -1.4   1.6  523. 10  66    -4 121.6
2022  29 23  -1.8   1.7  540. 10  66     1 121.6
2022  30  0  -0.6   1.6  528. 23  83     1 125.8
2022  30  1  -1.7   1.7  532. 23  83     3 125.8
2022  30  2  -1.3   1.7  509. 23  83    -3 125.8
2022  30  3  -1.0   2.0  529. 27  83    -7 125.8
2022  30  4  -3.5   2.4  515. 27  83   -11 125.8
2022  30  5  -3.8   2.3  507. 27  83   -16 125.8
2022  30  6  -3.3   2.4  496. 30  83   -15 125.8
2022  30  7  -2.0   2.5  507. 30  83   -18 125.8
2022  30  8  -2.6   2.7  479. 30  83   -20 125.8
2022  30  9  -1.0   2.6  455. 20  83   -22 125.8
2022  30 10   0.1   3.4  471. 20  83   -18 125.8
2022  30 11  -1.0   3.2  457. 20  83   -16 125.8
2022  30 12  -1.2   3.0  453. 27  83   -14 125.8
2022  30 13  -2.0   3.5  456. 27  83   -13 125.8
2022  30 14   0.0   3.0  462. 27  83   -16 125.8
2022  30 15   0.8   2.9  480. 17  83   -15 125.8
2022  30 16  -0.5   2.7  461. 17  83   -17 125.8
2022  30 17  -0.4   2.4  456. 17  83   -16 125.8
2022  30 18   1.4   2.8  475. 17  83   -13 125.8
2022  30 19   0.9   2.2  449. 17  83   -14 125.8
2022  30 20  -2.4   2.5  466. 17  83   -11 125.8
2022  30 21  -4.1   2.5  463. 30  83   -10 125.8
2022  30 22  -2.8   2.0  467. 30  83   -13 125.8
2022  30 23  -2.8   1.7  469. 30  83   -13 125.8
2022  31  0  -2.3   1.7  485. 27  75   -16 125.7
2022  31  1  -2.9   1.6  486. 27  75   -18 125.7
2022  31  2  -2.8   1.6  489. 27  75   -20 125.7
2022  31  3  -1.9   1.6  477. 27  75   -21 125.7
2022  31  4  -3.8   1.2  452. 27  75   -23 125.7
2022  31  5  -3.8   1.5  463. 27  75   -29 125.7
2022  31  6  -3.4   1.5  456. 17  75   -34 125.7
2022  31  7  -3.8   1.4  455. 17  75   -39 125.7
2022  31  8  -3.4   1.5  456. 17  75   -43 125.7
2022  31  9  -4.4   1.6  480. 30  75   -40 125.7
2022  31 10  -3.9   1.7  488. 30  75   -34 125.7
2022  31 11  -3.6   1.9  484. 30  75   -32 125.7
2022  31 12  -3.0   1.6  472. 17  75   -28 125.7
2022  31 13  -3.4   1.6  469. 17  75   -26 125.7
2022  31 14  -4.3   1.8  474. 17  75   -26 125.7
2022  31 15  -4.1   1.9  473. 23  75   -27 125.7
2022  31 16  -3.5   1.9  468. 23  75   -30 125.7
2022  31 17  -2.1   2.0  458. 23  75   -30 125.7
2022  31 18  -0.4   2.2  456. 13  75   -26 125.7
2022  31 19   0.3   2.1  445. 13  75   -19 125.7
2022  31 20  -1.7   2.0  441. 13  75   -15 125.7
2022  31 21   1.0   2.4  455. 20  75   -14 125.7
2022  31 22   1.6   3.1  456. 20  75   -11 125.7
2022  31 23   1.3   2.7  432. 20  75   -10 125.7
2022  32  0  -0.7   3.3  437. 17  77    -5 124.9
2022  32  1  -2.8   3.6  448. 17  77    -3 124.9
2022  32  2   0.3   4.1  448. 17  77    -3 124.9
2022  32  3  -1.6   3.6  416. 17  77    -5 124.9
2022  32  4   0.2   2.7  402. 17  77    -5 124.9
2022  32  5   2.2   4.0  434. 17  77    -1 124.9
2022  32  6  -0.6   3.8  407.  7  77     1 124.9
2022  32  7  -0.1   3.4  399.  7  77     2 124.9
2022  32  8  -0.1   3.0  387.  7  77    -1 124.9
2022  32  9  -1.3   3.2  399.  7  77    -4 124.9
2022  32 10   0.5   2.7  394.  7  77    -6 124.9
2022  32 11  -0.4   3.4  401.  7  77    -4 124.9
2022  32 12  -1.7   4.1  403. 13  77    -2 124.9
2022  32 13   1.4   3.7  396. 13  77    -3 124.9
2022  32 14   3.2   3.4  373. 13  77    -5 124.9
2022  32 15   2.4   3.4  361.  7  77    -1 124.9
2022  32 16  -0.7   3.9  365.  7  77     0 124.9
2022  32 17 999.9 999.9 9999.  7  77     1 124.9
2022  32 18   0.9   3.9  366.  3  77     1 124.9
2022  32 19   0.0   3.8  361.  3  77     3 124.9
2022  32 20   2.4   3.6  353.  3  77     2 124.9
2022  32 21   0.9   3.4  350. 33  77     0 124.9
2022  32 22  -1.3   5.5  405. 33  77    11 124.9
2022  32 23  -7.3   9.7  473. 33  77    15 124.9
2022  33  0  -2.3  10.0  468. 40  72     1 124.5
2022  33  1  -1.4  10.5  476. 40  72     1 124.5
2022  33  2  -1.6  12.2  471. 40  72     6 124.5
2022  33  3   7.0  11.2  469. 27  72     4 124.5
2022  33  4   4.9  12.0  465. 27  72     9 124.5
2022  33  5   5.5  11.5  458. 27  72     8 124.5
2022  33  6   7.9  11.1  447.  7  72     7 124.5
2022  33  7   6.0  11.3  451.  7  72     9 124.5
2022  33  8   6.4  10.9  454.  7  72    11 124.5
2022  33  9   4.2  10.0  452.  3  72    10 124.5
2022  33 10   0.5   8.7  466.  3  72     8 124.5
2022  33 11   1.6   7.4  456.  3  72     7 124.5
2022  33 12   1.4   7.4  448. 17  72     9 124.5
2022  33 13   1.5   5.8  445. 17  72     7 124.5
2022  33 14  -2.2   6.5  443. 17  72     8 124.5
2022  33 15  -6.3   8.5  428. 37  72     3 124.5
2022  33 16  -3.9   8.1  416. 37  72    -5 124.5
2022  33 17   4.4   6.7  407. 37  72   -10 124.5
2022  33 18   2.7   8.7  395. 17  72    -1 124.5
2022  33 19   2.8   8.0  401. 17  72     2 124.5
2022  33 20   1.4   6.0  407. 17  72     2 124.5
2022  33 21   1.8   8.8  412. 13  72     6 124.5
2022  33 22   2.3   7.2  410. 13  72     2 124.5
2022  33 23  -0.3   7.3  381. 13  72     6 124.5
2022  34  0  -1.6   4.4  441. 20  80     6 122.9
2022  34  1  -1.1   3.3  474. 20  80     4 122.9
2022  34  2  -5.7   3.1  495. 20  80     3 122.9
2022  34  3  -5.3   3.7  504. 43  80     0 122.9
2022  34  4  -7.7   3.4  480. 43  80    -1 122.9
2022  34  5  -9.8   3.1  487. 43  80    -7 122.9
2022  34  6 -11.5   3.2  473. 50  80   -15 122.9
2022  34  7 -13.2   1.6  505. 50  80   -20 122.9
2022  34  8 -17.6   1.9  483. 50  80   -35 122.9
2022  34  9 -17.2   2.2  493. 53  80   -54 122.9
2022  34 10 -11.9   2.0  511. 53  80   -66 122.9
2022  34 11  -3.2   9.0  500. 53  80   -63 122.9
2022  34 12   6.5  14.0  510. 40  80   -46 122.9
2022  34 13  -1.9   9.9  530. 40  80   -37 122.9
2022  34 14  -2.7   3.3  573. 40  80   -49 122.9
2022  34 15  -1.9   3.0  566. 30  80   -48 122.9
2022  34 16  -1.2   3.9  544. 30  80   -42 122.9
2022  34 17   0.2   7.3  536. 30  80   -32 122.9
2022  34 18   0.5   6.8  538. 30  80   -26 122.9
2022  34 19   0.6   6.4  536. 30  80   -21 122.9
2022  34 20   0.7   6.8  527. 30  80   -14 122.9
2022  34 21  -0.1   7.4  521. 27  80   -17 122.9
2022  34 22   0.6   8.8  525. 27  80   -15 122.9
2022  34 23   2.5  11.4  531. 27  80    -7 122.9
2022  35  0   0.1  14.9  578. 40 100     4 126.0
2022  35  1   0.8  15.8  569. 40 100     1 126.0
2022  35  2   0.8  12.7  546. 40 100    -4 126.0
2022  35  3   1.7  12.7  546. 40 100    -7 126.0
2022  35  4   0.5   5.8  559. 40 100   -13 126.0
2022  35  5  -1.4   2.5  555. 40 100   -19 126.0
2022  35  6  -3.2   3.9  553. 37 100   -20 126.0
2022  35  7  -4.7   4.4  542. 37 100   -22 126.0
2022  35  8  -6.6   4.8  524. 37 100   -24 126.0
2022  35  9  -8.3   6.2  514. 37 100   -38 126.0
2022  35 10  -7.6   4.4  507. 37 100   -52 126.0
2022  35 11  -7.9   3.7  515. 37 100   -51 126.0
2022  35 12  -5.6   2.9  509. 40 100   -51 126.0
2022  35 13  -6.2   6.2  509. 40 100   -51 126.0
2022  35 14  -5.0   5.6  509. 40 100   -56 126.0
2022  35 15  -3.7   5.1  496. 53 100   -50 126.0
2022  35 16  -4.6   2.8  495. 53 100   -49 126.0
2022  35 17  -8.9   2.4  494. 53 100   -47 126.0
2022  35 18  -8.6   2.0  491. 50 100   -45 126.0
2022  35 19  -5.2   1.5  508. 50 100   -55 126.0
2022  35 20  -5.7   1.8  489. 50 100   -62 126.0
2022  35 21   1.8   8.4  485. 40 100   -60 126.0
2022  35 22   2.5   4.0  474. 40 100   -57 126.0
2022  35 23   1.3   3.8  460. 40 100   -49 126.0
2022  36  0   2.6   4.4  464. 27  91   -43 122.4
2022  36  1   1.8   4.2  464. 27  91   -40 122.4
2022  36  2   1.4   4.3  463. 27  91   -37 122.4
2022  36  3   2.1   4.7  458. 30  91   -32 122.4
2022  36  4  -0.9   4.4  455. 30  91   -25 122.4
2022  36  5  -1.8   4.4  453. 30  91   -25 122.4
2022  36  6   2.1   5.1  465. 20  91   -23 122.4
2022  36  7   1.6   5.3  468. 20  91   -21 122.4
2022  36  8  -3.8   3.4  471. 20  91   -21 122.4
2022  36  9  -2.3   3.7  495. 23  91   -27 122.4
2022  36 10  -0.4   3.6  501. 23  91   -30 122.4
2022  36 11   1.2   3.3  507. 23  91   -25 122.4
2022  36 12   2.2   3.4  529. 30  91   -18 122.4
2022  36 13   0.1   4.2  550. 30  91   -19 122.4
2022  36 14   1.7   4.4  561. 30  91   -22 122.4
2022  36 15   1.5   4.3  549. 27  91   -20 122.4
2022  36 16   1.9   4.4  561. 27  91   -17 122.4
2022  36 17  -2.3   4.4  576. 27  91   -16 122.4
2022  36 18   2.3   4.0  587. 27  91   -19 122.4
2022  36 19   3.7   4.3  566. 27  91   -14 122.4
2022  36 20   3.3   4.0  577. 27  91   -11 122.4
2022  36 21   3.9   4.0  563. 17  91   -11 122.4
2022  36 22   2.8   3.9  556. 17  91   -10 122.4
2022  36 23   0.0   3.9  574. 17  91   -10 122.4
2022  37  0  -0.1   3.7  572. 37  78   -17 120.2
2022  37  1  -0.4   3.5  558. 37  78   -20 120.2
2022  37  2   1.0   3.5  574. 37  78   -23 120.2
2022  37  3  -0.1   3.2  576. 30  78   -19 120.2
2022  37  4  -1.4   3.2  570. 30  78   -18 120.2
2022  37  5   0.9   3.0  579. 30  78   -17 120.2
2022  37  6  -1.9   2.8  577. 27  78   -17 120.2
2022  37  7  -0.1   2.7  572. 27  78   -20 120.2
2022  37  8  -0.2   2.5  566. 27  78   -17 120.2
2022  37  9  -1.1   2.4  598. 30  78   -15 120.2
2022  37 10   0.1   1.5  582. 30  78   -15 120.2
2022  37 11   1.8   1.6  558. 30  78   -13 120.2
2022  37 12  -2.6   1.7  545. 30  78   -11 120.2
2022  37 13  -1.4   1.3  548. 30  78   -14 120.2
2022  37 14   0.8   1.4  539. 30  78   -19 120.2
2022  37 15   0.4   1.4  532. 17  78   -20 120.2
2022  37 16  -0.6   1.4  525. 17  78   -18 120.2
2022  37 17  -1.3   1.4  525. 17  78   -16 120.2
2022  37 18  -1.3   1.7  578. 27  78   -14 120.2
2022  37 19  -0.5   1.2  519. 27  78   -12 120.2
2022  37 20  -0.4   1.6  552. 27  78   -12 120.2
2022  37 21   0.3   1.3  535. 27  78   -17 120.2
2022  37 22   0.4   1.2  502. 27  78   -15 120.2
2022  37 23  -0.4   1.3  508. 27  78   -12 120.2
2022  38  0  -0.1   1.3  490. 23  76   -13 123.7
2022  38  1  -1.0   1.2  497. 23  76   -14 123.7
2022  38  2  -0.1   1.3  507. 23  76   -16 123.7
2022  38  3   0.0   1.4  491. 13  76   -17 123.7
2022  38  4   1.0   1.1  481. 13  76   -15 123.7
2022  38  5  -0.2   1.2  481. 13  76   -15 123.7
2022  38  6  -0.2   1.0  470. 10  76   -15 123.7
2022  38  7  -0.8   1.0  466. 10  76   -13 123.7
2022  38  8   0.2   1.0  456. 10  76   -12 123.7
2022  38  9   0.0   1.4  479. 17  76    -8 123.7
2022  38 10  -1.0   1.7  511. 17  76    -9 123.7
2022  38 11  -0.5   1.7  475. 17  76    -9 123.7
2022  38 12  -0.9   1.4  460. 10  76    -8 123.7
2022  38 13  -0.6   1.9  495. 10  76   -10 123.7
2022  38 14  -0.9   1.8  467. 10  76   -11 123.7
2022  38 15  -2.0   2.2  470. 23  76   -11 123.7
2022  38 16   0.4   2.2  462. 23  76   -12 123.7
2022  38 17   0.5   1.4  455. 23  76   -11 123.7
2022  38 18  -1.3   1.1  451. 13  76   -10 123.7
2022  38 19  -0.8   1.4  450. 13  76   -11 123.7
2022  38 20  -0.1   1.9  440. 13  76   -13 123.7
2022  38 21  -0.1   2.1  436. 20  76   -14 123.7
2022  38 22  -0.7   2.3  436. 20  76   -12 123.7
2022  38 23   0.0   2.4  437. 20  76   -10 123.7
2022  39  0  -0.1   2.5  433. 13  75    -8 119.8
2022  39  1  -0.1   2.6  429. 13  75    -8 119.8
2022  39  2   0.6   2.7  429. 13  75    -9 119.8
2022  39  3  -0.1   3.0  433.  3  75    -7 119.8
2022  39  4   1.2   3.1  432.  3  75    -4 119.8
2022  39  5   0.2   2.9  419.  3  75    -4 119.8
